Date,Aord,Nikkei,Hsi,Daxi,Dji,Nasdaq,Sp500,Spy,NIFTY_Previous,NIFTY
2014-01-30,5199.399902,15112.700195,21827.330078,9507.349609,15927.080080000002,4060.610107,1790.1500239999998,177.580002,6237.094970700001,6067.0
2014-01-31,5199.399902,15132.230469,21827.330078,9343.509766,15743.03027,4098.810059,1777.1700440000006,178.830002,6214.7449707000005,6082.75
2014-02-03,5201.899902,14788.55957,21827.330078,9339.839844,15847.19043,4068.629883,1790.880005,177.009995,6194.4499512,6058.799805
2014-02-04,5114.100098,14353.330078,21561.699219,9318.769531,15697.69043,4105.060059,1782.680054,177.970001,6157.1949708,5947.600098
2014-02-05,5088.700195,14213.099609,21564.880859,9126.459961,15372.92969,4019.439941,1743.819946,174.949997,6126.7149903,6004.25
2014-02-06,5147.399902,14233.419922,21320.910156,9105.280273,15443.0,4015.5,1753.380005,174.779999,6096.9549805999995,6028.350098
2014-02-07,5147.399902,14387.110352000003,21498.089844,9166.459961,15443.830080000002,4022.659912,1752.9899899999998,175.580002,6074.5549806,6077.649902
2014-02-10,5236.5,14647.830078,21646.75,9275.379883,15630.63965,4081.820068,1776.0100100000002,178.309998,6063.2049805999995,6072.799805
2014-02-11,5267.299805,14647.830078,21623.789063,9331.709961,15793.62988,4125.120117,1796.199951,179.699997,6057.2649903,6072.450195
2014-02-12,5319.5,14821.730469,22057.699219,9338.799805,15804.169919999998,4154.660156,1800.449951,180.160004,6049.7000001,6085.350098
2014-02-13,5318.700195,14785.839844,22297.699219,9505.120117,15993.04004,4196.850098,1820.119995,182.25,6051.7549806,6087.549805
2014-02-14,5318.700195,14538.200195,22382.720703,9522.660156,15946.99023,4171.580078,1814.819946,180.839996,6045.854980599999,6023.75
2014-02-17,5394.799805,14343.730469,22463.400391,9615.519531,16018.080080000002,4237.0,1828.459961,182.839996,6042.3500001,6023.75
2014-02-18,5404.600098,14514.469727000003,22535.199219,9661.799805,16018.080080000002,4237.0,1828.459961,182.839996,6054.7199708,6071.299805
2014-02-19,5415.5,14729.480469,22600.599609,9674.799805,16153.96973,4253.709961,1839.030029,184.179993,6067.499951299999,6132.049805
