Date,Aord,Nikkei,Hsi,Daxi,Dji,Nasdaq,Sp500,Spy,NIFTY_Previous,NIFTY
2013-04-12,36.0,123.29980500000056,-13.130859000000783,135.14990300000045,128.7802699999993,43.53002900000001,19.119995000000017,1.5299990000000037,-12.704980500000602,-80.94970699999976
2013-04-15,-1.10009700000046,-222.3896480000003,-186.61914099999922,32.560058000000026,62.899419999999736,2.799805000000106,5.570068999999876,-0.020004000000000133,-18.88500980000026,-12.200195000000349
2013-04-16,-41.80029300000024,-321.9501959999998,-427.16015600000173,-91.33007799999996,-0.08007999999972526,-14.809815000000071,-4.4600829999999405,-0.6799929999999961,-13.924999999999272,53.95019500000035
2013-04-17,-22.699706999999762,306.5898440000001,223.109375,-59.760254000000714,-265.8593700000001,-38.53002900000001,-36.47998099999995,-1.7100070000000471,-3.1550293000009333,146.19970699999976
2013-04-18,34.89990200000011,-58.28027300000031,-354.359375,38.780274000000645,157.58006999999998,-2.8000489999999445,22.20996100000002,0.0,4.205029300000206,-25.949706999999762
2013-04-22,-56.0,264.95019499999944,597.8007810000017,-199.89013700000032,-138.19042999999874,-24.010009999999966,-22.53991700000006,-0.9199979999999641,22.17500000000109,107.14990299999954
2013-04-23,32.39990200000011,8.42968700000165,47.56835999999748,-3.6098629999996774,-71.08006999999998,5.159912000000077,3.219970999999987,0.4100040000000149,29.260009799999352,53.25
2013-04-25,0.0,341.9306639999959,212.94140600000173,-39.030274000000645,19.660149999997884,35.40014699999983,7.25,1.1699979999999925,28.735009800000626,13.0
2013-04-26,139.20019599999978,91.45019600000342,261.33007799999905,289.58007799999996,109.12989000000198,27.020019000000048,16.430053999999927,1.3899990000000173,36.349999999999454,43.64990200000011
2013-04-29,-11.89990299999954,0.0,7.660156000001734,68.97998100000041,24.5,4.25,6.229980000000069,-0.009994000000006054,27.59501960000034,-22.14990200000011
2013-04-30,25.599609999999302,-124.16015599999992,201.95898499999748,-1.5698240000001533,11.75,6.239990999999918,-2.820067999999992,0.3399959999999851,41.18999030000032,55.0
2013-05-02,35.60009700000046,-127.57031300000017,-77.25976599999922,94.39990200000011,106.20018999999957,17.739990000000034,11.239990000000034,0.6000060000000076,40.28999019999992,-21.200195999999778
2013-05-03,-39.79980400000022,0.0,119.50976599999922,-23.069823999999244,-117.79980000000069,-1.9001469999998335,-10.809936000000107,-0.5900110000000041,43.10498049999933,82.10009799999989
2013-05-06,16.89990200000011,0.0,155.9394530000027,66.92968699999892,130.62988000000223,65.26000999999997,14.829956000000038,2.460005999999993,23.625,-48.60009799999989
2013-05-07,18.70019500000035,232.7900389999977,-43.49023400000078,146.94043000000056,142.3798799999986,10.920165999999881,16.80004800000006,0.3500060000000076,30.075000000000728,38.55029300000024
2013-05-08,-9.0,236.16015600000173,291.6601559999981,6.599608999998054,-5.070310000000973,16.51001000000133,3.150024999999914,0.6400000000000148,27.429980399999295,80.69970699999976
2013-05-09,42.5996099999993,170.75,137.7304690000019,51.060059000001274,87.31055000000015,-3.9501950000012584,8.399902000000111,0.2899929999999813,23.524999999999636,14.200195999999778
2013-05-10,8.900390000000698,82.29003900000134,-140.0898440000019,55.62011700000039,48.919920000000275,14.05004800000006,6.739990000000034,0.8500060000000076,19.014990200001193,-32.10009799999989
2013-05-13,6.699706999999762,310.2597659999992,31.990234000000783,45.95019499999944,-22.5,5.900147000001198,-6.0,-0.27999900000000366,19.84501949999958,51.95019500000035
2013-05-14,5.89990299999954,63.05956999999944,-121.33984399999827,3.5,30.799799999998868,14.689940999998726,5.41003499999988,0.20999199999999973,11.210009699999318,-108.5
2013-05-15,9.400390000000698,139.78027400000065,-49.980468000001565,22.54980500000056,-21.74022999999761,10.189941999999974,1.6500240000000304,0.47000099999999634,8.62500000000091,29.14990299999954
2013-05-16,-30.900390000000698,183.70996100000048,35.92968699999983,29.110351999999693,120.19042999999874,15.949951000000056,15.380004999999983,1.2900090000000546,21.685009799999534,109.39990200000011
2013-05-17,-20.199706999999762,-219.62988300000143,0.0,14.92968699999983,62.04979999999887,17.489990000000034,8.93994100000009,0.8199919999999565,17.945019499999944,44.70019500000035
2013-05-20,12.299804000000222,334.1904300000042,238.55078100000173,7.719726999999693,-39.169919999998456,10.25,-5.619995000000017,0.16999799999999254,25.310009799999534,25.04980499999965
2013-05-21,19.0,4.179686999994374,76.94921899999827,78.70996100000048,113.58008000000154,7.0500489999999445,13.260009999999966,0.8300020000000075,16.889990300000136,-45.64990200000011
2013-05-22,-21.39990200000011,175.90039100000286,-84.6289059999981,11.810546000000613,-13.360350000000835,5.0,0.48999000000003434,0.3000030000000038,6.289990300000682,-25.300293000000238
2013-05-23,-25.79980499999965,299.2900389999995,-274.3496090000008,20.779296999999133,52.15038999999888,8.020019000000048,3.190063999999893,0.25999400000000605,-2.795019600001069,-76.64990299999954
2013-05-24,-96.4003900000007,-1008.2304690000001,-387.35156300000017,-57.5,-86.54981000000043,-77.40991200000008,-17.77001999999993,-3.179992000000027,-3.554980500000056,-39.69970699999976
2013-05-27,-76.5,-357.92968699999983,-107.72851599999922,-19.899413999999524,-9.830079999999725,12.209961000000021,-4.9499510000000555,0.30999700000000985,-10.880029299999478,-21.300293000000238
2013-05-28,-26.699706999999762,-430.2001959999998,138.56835999999748,-43.56054699999913,0.0,0.0,0.0,0.0,9.664990299999772,96.95019599999978
2013-05-29,13.0,548.9296880000002,116.65039000000252,85.8603519999997,16.589850000002116,59.6198730000001,5.959961000000021,2.5699919999999565,10.160009700000955,34.10009700000046
2013-05-30,8.60009700000046,-419.64941400000134,-264.33984300000157,4.75,92.61034999999902,-26.22998000000007,3.93994100000009,-1.6199949999999603,-5.6100098000006255,-48.30029300000024
2013-05-31,-32.0,-268.66992199999913,20.041015000002517,-123.00976600000104,-93.92090000000098,1.5400389999999788,-7.429931000000124,-0.06999199999998496,-7.425000000000182,26.550293000000238
2013-06-03,-13.200195000000349,-252.87011699999675,-280.87109300000157,71.17968800000017,16.200200000001132,5.010009999999966,2.9899900000000343,0.01998899999998116,-20.064990199999556,-101.35009700000046
2013-06-04,-40.29980499999965,-364.76074300000255,18.82031199999983,-93.88964899999883,-198.66992000000027,-17.45996100000002,-20.42004399999996,-1.5399929999999813,-21.125,-56.25
2013-06-05,13.0,380.1503909999992,-178.83007799999905,67.18945399999939,131.66992000000027,6.26001000000042,9.020019000000048,0.6099999999999852,-21.87500000000091,-32.80029300000024
2013-06-06,-64.30029300000024,-641.4599610000005,-233.2207030000027,-129.44921900000008,-87.1201200000014,-34.1699220000005,-11.679931000000124,-1.3500059999999792,-15.53999019999992,-13.299804999999651
2013-06-07,-50.60009700000046,-218.8798829999996,-140.20898499999748,-40.41064500000175,-212.64941,-28.440185999999812,-19.760009999999966,-1.8899990000000173,-11.06503899999916,5.049804999999651
2013-06-10,0.0,435.43945300000087,-175.33984300000157,-63.939940999998726,89.00976000000082,33.43017600000121,15.979980999999952,2.6500090000000114,-8.150000000000546,7.85009700000046
2013-06-11,-42.5,362.91992199999913,-50.59960999999748,121.16015599999992,203.3496099999993,37.83984399999872,19.40002400000003,1.4599919999999997,-23.760009799999352,-59.14990200000011
2013-06-12,19.60009700000046,-417.109375,0.0,10.150391000001036,-16.429689999999027,-39.05981499999962,-6.030029000000013,-2.0099950000000035,-34.870019500001035,-77.0
2013-06-13,-32.79980400000022,-49.640625,-473.0410150000025,-51.280274000000645,-100.99023000000125,21.519775999999638,-8.700073999999859,0.9199979999999925,-36.27998039999966,-62.39990200000011
2013-06-14,-31.200195999999778,-369.1191400000007,14.150390000002517,-181.54003899999952,-137.8496099999993,-59.59985400000005,-17.78991700000006,-2.55999700000001,-34.975000000000364,39.60009700000046
2013-06-17,73.30029300000024,-84.53027399999883,-76.13085900000078,134.50976599999922,185.54004000000168,43.770020000001296,23.3699959999999,2.369995000000017,-17.695019599998886,71.44970699999976
2013-06-18,46.79980499999965,430.7802739999988,95.32031199999983,12.870117000000391,-99.3701200000014,7.659911999998712,-4.880004999999983,0.2599939999999492,-9.92001960000107,21.5
2013-06-19,-10.399902000000111,217.92968700000165,85.80078199999843,25.69043000000056,107.5898500000003,6.320067999999992,9.130004999999983,0.2400060000000508,-10.254980499998965,-36.14990200000011
2013-06-20,47.19970699999976,-131.23046900000008,-519.5996099999975,58.12988299999961,129.16992000000027,27.30004900000131,12.059936000000107,1.070007000000004,-14.08500980000008,-51.60009799999989
2013-06-21,-98.19970699999976,-313.9794920000004,-698.8203120000035,-168.90039100000013,-209.95996000000014,-78.45019500000126,-27.20996100000002,-3.7400049999999965,-26.014990300000136,-114.25
2013-06-24,-19.800293000000238,629.6699219999991,53.45898400000078,-139.3500980000017,-344.889650000001,-37.329833999998755,-36.0,-2.2200020000000222,-26.985009699999864,-1.85009700000046
2013-06-25,-72.69970699999976,-335.91992199999913,-247.45898400000078,-169.43994099999873,35.169920000000275,-41.43017600000121,0.15002499999991414,-2.2299950000000024,-24.179980500000056,-31.099609999999302
2013-06-26,-17.60009799999989,71.12988299999961,314.77929700000095,-35.75,-126.0996099999993,24.21020499999986,-11.25,1.0699920000000134,-14.379980499999874,21.0
2013-06-27,74.29980499999965,-184.0302730000003,365.71093699999983,69.24023400000078,100.29979999999887,25.109863000000132,14.75,1.3899989999999889,-6.139990300000136,20.0
2013-06-28,77.0,415.20019499999944,140.16015600000173,135.54980499999965,151.29003999999986,20.090087999999923,14.169921000000159,1.2300110000000188,0.054980500000056054,101.54980499999965
2013-07-01,-9.39990299999954,362.7998050000042,0.0,69.60986299999968,95.29981000000225,-6.48998999999958,4.680053999999927,-0.47000099999999634,1.3700195999990683,84.60009799999989
2013-07-02,-85.69970699999976,222.4306639999959,407.92968800000017,-15.509764999999788,-104.98047000000224,41.17993099999967,-1.339966000000004,0.6299899999999923,4.3600098000006255,51.39990200000011
2013-07-03,120.5996099999993,180.83984300000157,-436.0,-11.100097999999889,63.360350000000835,0.20996100000002116,4.510009999999966,-0.14000000000001478,0.6200195000001258,-73.54980499999965
2013-07-04,-82.5,-179.72070300000087,-233.6210940000019,-147.73974599999838,-51.229489999999714,-10.419920999999704,-2.81005899999991,-0.6399989999999889,4.060009800000444,-17.20019500000035
2013-07-05,53.20019500000035,180.58007800000087,405.7597659999992,36.72997999999825,0.0,0.0,0.0,0.0,25.005029299999478,95.20019500000035
2013-07-08,45.39990200000011,340.2207039999994,-142.4882809999981,132.52978499999972,71.72948999999971,48.20995999999968,7.170043999999962,1.9900049999999965,19.5100096999995,-56.80029300000024
2013-07-09,-28.799804000000222,-195.6298829999996,12.349609000000783,-144.5200189999996,141.75977000000057,25.330079000001206,15.549927000000025,1.3900000000000148,22.764990300000136,1.450195999999778
2013-07-10,68.89990200000011,169.3798829999996,231.1699219999973,155.20996099999957,91.24022999999943,7.439940999998726,8.690063999999893,1.1199949999999887,24.19497070000034,35.29980400000022
2013-07-11,19.0,-189.56054700000095,335.9003900000025,35.37988299999961,69.57030999999915,0.8601069999999709,8.670043999999962,-0.009995000000003529,24.65498049999951,24.60009799999989
2013-07-12,61.39990200000011,199.91015599999992,344.51953199999843,107.05029300000115,-0.03026999999929103,55.67993200000001,5.849975000000086,2.140000000000015,25.100000000000364,106.0
2013-07-15,10.600097999999889,0.0,-243.53125,29.35009699999955,162.69043000000056,21.79003899999998,17.84997599999997,0.27999799999997776,15.710009700000228,-9.299804999999651
2013-07-16,8.100097999999889,119.70996100000048,54.45117200000095,45.00976599999922,-1.0,21.51001000000133,4.329956000000038,0.5800020000000075,4.52998049999951,-60.4003900000007
2013-07-17,3.0,-103.08007799999905,35.699218000001565,13.589844000000085,25.33983999999873,9.909911999998712,3.1099850000000515,0.2899940000000072,16.02998049999951,41.45019500000035
2013-07-18,-2.100097999999889,153.45019499999944,58.13085999999748,-34.80957099999978,-28.110350000000835,-2.8701169999999365,-4.7899170000000595,-0.09999100000001704,18.995019500001035,12.450195000000349
2013-07-19,10.399902000000111,264.5097659999992,24.699218000001565,22.67968800000017,8.990240000000995,1.9001459999999497,3.1400149999999485,0.14999400000002083,16.724999999999454,72.5
2013-07-22,-17.199706999999762,-139.7402349999993,47.36132899999939,59.62988299999961,58.359370000000126,-28.130126999999902,5.0999749999998585,0.2100059999999928,17.660009800000807,-47.45019500000035
2013-07-23,29.199706999999762,-214.65917899999658,18.238280999998096,44.27050700000109,19.700200000001132,17.97021500000028,8.260010000000193,0.8899999999999864,22.969970699999976,54.54980499999965
2013-07-24,15.700195999999778,164.27929599999334,395.70117200000095,15.339844000000085,3.030269999999291,6.829833999999664,2.219970999999987,0.3899990000000173,16.230029299999842,-32.0996099999993
2013-07-25,17.199706999999762,27.570313000005626,-40.75976599999922,-33.56054700000095,29.69043000000056,-1.4399410000000898,-0.5699460000000727,-0.010010000000050923,7.589990200000102,-61.80029300000024
2013-07-26,-3.5,-407.8203130000056,20.199218999998266,24.459961000000476,-37.520510000002105,-15.800048999999944,-10.850097999999889,-1.5699919999999565,-6.254980499999874,-32.44970699999976
2013-07-29,5.5,-440.12011699999675,3.779297000000952,-7.739257999999609,8.679690000000846,-4.609863000000132,2.100097999999889,0.0,-12.12500000000091,-68.0
2013-07-30,4.10009700000046,-265.0693360000005,-25.978515999999217,-34.660155999999915,9.290039999999863,19.43994100000009,3.0098870000001625,0.45999199999999973,-9.474999999999454,-33.9003900000007
2013-07-31,-1.60009700000046,99.34961000000112,18.660156000001734,-4.980469000000085,-22.649419999999736,8.070067999999992,-2.399901999999429,0.4200130000000115,-23.389990199999374,-97.69970699999976
2013-08-01,9.400390000000698,-59.04980500000056,136.94921899999827,-66.91992100000061,-5.919920000000275,15.299805000000106,-0.16003400000045076,-0.1600040000000149,-20.780029300000933,38.54980400000022
2013-08-02,11.39990299999954,504.1601559999999,239.01953100000173,85.16015599999992,-24.72069999999985,26.52001999999993,1.6600340000004508,1.0500030000000038,-30.715038999999706,-26.85009700000046
2013-08-05,51.60009700000046,139.54980500000238,9.050781999998435,108.20019500000126,123.70996000000014,16.930174999999963,16.679931999999553,0.2899940000000072,-32.735009799999716,-67.64990299999954
2013-08-06,-4.900390000000698,-81.11035200000151,-272.8808600000011,-12.469726000001174,24.420900000000984,11.559815000000071,1.910033999999996,0.29000800000000027,-39.93999030000032,-17.5
2013-08-07,-5.799804999999651,-81.14941400000134,-244.46875,-28.180663999999524,-43.54003999999986,2.719970999999987,-2.219971000000214,-0.20001200000001518,-48.290038999999524,-115.60009700000046
2013-08-08,-91.39990200000011,-376.4804679999961,-58.60156199999983,-122.5996099999993,-92.23047000000042,-26.859864000000016,-10.489990000000034,-1.179992999999996,-46.035009700000955,-39.25
2013-08-12,42.19970699999976,-309.7695320000039,98.59179700000095,-8.92968700000165,-38.94043000000056,13.679932000000008,-1.9500729999997475,0.7899940000000072,-33.125,96.6503900000007
2013-08-13,55.30029300000024,226.6601570000039,572.0097649999989,85.55957000000126,-62.04979999999887,-26.429932000000008,-4.97998100000018,-1.5199889999999527,-26.97001949999958,-6.450195000000349
2013-08-14,47.5,240.37988199999745,0.0,53.86035199999969,5.459960000000137,29.590087999999923,2.280028999999786,0.9499969999999394,-12.064990300000318,115.14990200000011
2013-08-16,-4.89990299999954,-404.12988199999745,82.359375,29.05956999999944,27.03026999999929,8.59985400000005,3.22998100000018,0.11999500000001717,-3.289990299999772,-9.949706999999762
2013-08-19,-36.30029300000024,137.12988199999745,-17.96093699999983,-76.45996100000048,-335.139650000001,-80.18994199999997,-32.660033999999996,-3.4700009999999963,-27.93500970000059,-207.9003900000007
2013-08-20,1.89990299999954,-36.78027299999849,-36.58007799999905,46.59960900000078,-35.78026999999929,-1.9001459999999497,-5.969970999999987,-0.41999900000001844,-39.659960999998475,-144.0996099999993
2013-08-21,-33.5,-201.67968800000563,-431.5996100000011,-100.14941399999952,-64.96973000000071,-5.109862999999677,-8.43994100000009,-0.600006000000036,-18.794970700000704,141.0
2013-08-22,21.5,-117.23046799999611,-426.5,6.189452999999048,-18.010739999999714,6.909911999999622,3.849975000000086,0.08000200000003588,-38.21000969999932,-211.6503900000007
2013-08-23,-21.599609999999302,269.70996099999866,468.2207030000027,-11.759764999998879,-85.20996000000014,10.459961000000021,-5.630004999999983,-0.22000099999999634,-12.054980500000966,145.95019500000035
2013-08-26,46.5,135.79980400000022,-63.00976500000252,108.98046799999975,80.18065999999999,45.07006799999999,14.890014999999948,1.6500090000000114,-1.0649903000003178,70.64990200000011
2013-08-27,11.5,-167.80956999999944,-35.97070299999905,25.790039999999863,25.799810000002253,2.600097999999889,4.369995000000017,0.23998999999994908,-18.020019499999762,-72.89990200000011
2013-08-28,4.099609999999302,-266.7197269999997,-322.8691409999992,-45.140625,-75.33008000000154,-45.75,-11.75,-2.4299919999999418,-36.679980500000056,-193.04980499999965
2013-08-29,-52.79980499999965,97.91992199999913,28.388671999997314,-176.06933600000048,-168.25977000000057,-36.94995199999994,-22.29003899999998,-1.1000060000000076,-39.889990199999374,83.04980499999965
2013-08-30,5.100097999999889,190.29003900000134,5.390625,-13.840331999999762,46.91993000000002,7.959961000000021,3.25,0.29000800000000027,-29.800000000000182,90.95019500000035
2013-09-02,42.19970699999976,-135.1699210000006,330.3808590000008,8.699706999999762,26.18944999999985,34.52001999999993,5.3900149999999485,0.9599919999999997,-1.7299804999993285,72.79980499999965
2013-09-03,52.70019500000035,310.609375,374.27929700000095,26.62011700000039,0.0,0.0,0.0,0.0,22.12499999999909,94.45019500000035
2013-09-04,10.899902000000111,126.49023399999896,-151.07031199999983,35.03027300000031,-42.54979999999887,1.0498050000001058,-2.940063999999893,0.7200009999999963,-13.580029299999296,-216.05029300000024
2013-09-05,-32.39990200000011,265.0302730000003,367.03125,-57.81054700000095,30.87010999999802,-3.5898440000000846,4.770019999999931,-0.8000030000000038,27.09501949999958,195.1000979999999
2013-09-06,-18.10009799999989,-51.790038999999524,77.0195309999981,4.0,97.07031000000097,33.389892000000145,12.560058000000026,1.4200130000000115,18.870019500000126,63.70019500000035
2013-09-10,41.0,230.30957100000342,316.6191400000025,16.650391000001036,12.059580000001006,20.380126999999902,4.159912000000077,0.6599889999999959,23.910009799999898,121.04980499999965
2013-09-11,19.5,193.02050699999745,163.25976599999922,135.48046900000008,125.68065999999999,51.84985400000005,17.67004399999996,2.1300039999999854,46.07499999999982,148.75
2013-09-12,31.700195999999778,-113.83984300000157,-143.00976599999922,95.62988299999961,126.89940999999999,-13.879883000000063,5.930053999999927,0.0,69.76997070000016,43.89990200000011
2013-09-13,7.60009700000046,-81.20019599999978,-32.089843000001565,56.16992100000061,133.00976999999875,13.739990000000034,8.169922000000042,0.6999970000000246,51.149999999999636,-103.14990200000011
2013-09-16,-23.5,0.0,289.5996090000008,-48.18066400000134,-14.27929999999833,-1.2600090000000819,-4.169922000000042,-0.20999100000000226,52.284961000000294,102.29980499999965
2013-09-17,27.0,140.29003900000134,36.550781000001734,138.34082099999978,68.5,31.72998000000007,6.659912000000077,2.0299989999999752,34.39501949999976,-106.0996099999993
2013-09-18,3.5,-45.44042900000022,-33.121093000001565,-4.090820999999778,121.79003999999986,-29.68994100000009,6.030029000000013,-0.6999969999999394,29.804980500000056,48.54980499999965
2013-09-19,-14.800293000000238,268.85058599999866,336.10156199999983,21.890625,29.879879999998593,25.97998000000007,8.010009999999738,0.5499879999999564,68.55000000000109,171.3999020000001
2013-09-20,58.20019599999978,121.23925699999745,0.0,117.66015700000025,144.83008000000154,43.40991200000008,21.599976000000197,2.5100089999999966,55.07998049999878,60.39990299999954
2013-09-23,-17.800293000000238,0.0,-134.91015600000173,-41.790038999999524,-42.770510000000286,1.5800779999999577,-4.900024999999914,-1.1900019999999927,32.834961000000476,-158.75
